"level4_cod";"scientificName";"SSBS";"Best_guess_binomial";"Reference";"SSS";"Diversity_metric_type";"Study_common_taxon";"Predominant_land_use";"Use_intensity";"Km_to_nearest_edge_of_habitat";"Longitude";"Latitude";"Taxon";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"Higher_taxon";"Measurement";"Effort_corrected_measurement";"Invasion_status"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-SCH 41";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 41";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";24;24;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-SCH 43";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 43";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";47;47;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-SCH 44";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 44";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";8;8;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-SCH 45";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 45";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";1;1;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-SCH 46";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 46";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";2;2;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-SCH 47";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 47";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";34;34;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-WEE 50";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 50";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";20;20;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-WEE 51";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 51";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";6;6;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-WEE 52";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 52";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";1;1;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-WEE 53";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 53";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";7;7;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-WEE 54";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 54";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";80;80;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-WEE 55";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 55";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";13;13;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-WEE 56";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 56";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";4;4;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-WEE 57";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 57";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";20;20;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-WEE 58";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 58";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";90;90;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-WEE 59";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 59";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";6;6;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-WEE 60";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 60";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";1;1;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-WEE 62";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 62";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";69;69;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-WEE 63";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 63";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";30;30;"predicts_NA"
"NET-OO";"Pardosa amentata";"AD1_2008__Billeter 20 N-WEE 64";"Pardosa amentata";"Billeter et al. 2008";"AD1_2008__Billeter 20 64";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa amentata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"amentata";"Arachnida";16;16;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BAL 10";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 10";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.338611;52.569167;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";19;19;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BAL 13";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 13";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.338611;52.569167;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";3;3;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BAL 14";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 14";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.338611;52.569167;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";10;10;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BAL 15";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 15";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.338611;52.569167;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";17;17;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BAL 3";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 3";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.338611;52.569167;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";18;18;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BAL 4";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 4";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.338611;52.569167;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";1;1;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BAL 6";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 6";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.338611;52.569167;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";14;14;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BAL 7";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 7";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.338611;52.569167;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";94;94;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BAL 8";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 8";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.338611;52.569167;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";1;1;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 17";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 17";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";1;1;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 18";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 18";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";33;33;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 19";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 19";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";32;32;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 20";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 20";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";316;316;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 21";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 21";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";48;48;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 22";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 22";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";4;4;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 23";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 23";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";32;32;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 24";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 24";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";241;241;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 25";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 25";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";30;30;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 26";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 26";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";83;83;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 27";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 27";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";21;21;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 28";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 28";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";20;20;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 29";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 29";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";4;4;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 30";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 30";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";18;18;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 31";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 31";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";2;2;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-BEN 32";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 32";"Abundance";"Arthropoda";"Cropland";"Light use";NA;6.671667;52.224444;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";45;45;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-SCH 33";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 33";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";41;41;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-SCH 34";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 34";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";3;3;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-SCH 35";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 35";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";213;213;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-SCH 36";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 36";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";58;58;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-SCH 37";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 37";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";24;24;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-SCH 38";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 38";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";210;210;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-SCH 39";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 39";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";3;3;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-SCH 41";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 41";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";2;2;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-SCH 42";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 42";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";96;96;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-SCH 43";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 43";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";2;2;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-SCH 44";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 44";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";35;35;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-SCH 45";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 45";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";7;7;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-SCH 46";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 46";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";146;146;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-SCH 47";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 47";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;5.496667;52.105556;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";11;11;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-WEE 50";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 50";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";13;13;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-WEE 51";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 51";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";14;14;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-WEE 52";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 52";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";63;63;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-WEE 53";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 53";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";1;1;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-WEE 55";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 55";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";1;1;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-WEE 57";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 57";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";2;2;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-WEE 59";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 59";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";3;3;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-WEE 60";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 60";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";24;24;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-WEE 61";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 61";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";5;5;"predicts_NA"
"NET-OO";"Pardosa lugubris";"AD1_2008__Billeter 20 N-WEE 62";"Pardosa lugubris";"Billeter et al. 2008";"AD1_2008__Billeter 20 62";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;6.818889;52.333333;"Pardosa lugubris";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"lugubris";"Arachnida";4;4;"predicts_NA"
